Squad,Time,Comp,Round,Day,Venue,Result,GF,GA,penfor,penagainst,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Shooting_Standard_Gls,Shooting_Standard_Sh,Shooting_Standard_Sot,Shooting_Standard_Sot_Pct,Shooting_Standard_G_perSh,Shooting_Standard_G_perSot,Shooting_Standard_Dist,Shooting_Standard_Fk,Shooting_Standard_Pk,Shooting_Standard_Pkatt,Shooting_Expected_Npxg,Shooting_Expected_Npxg_perSh,Shooting_Expected_G_Xg,Shooting_Expected_Np_G_Xg,Keeper_Performance_Sota,Keeper_Performance_Ga,Keeper_Performance_Saves,Keeper_Performance_Save_Pct,Keeper_Performance_Cs,Keeper_Performance_Psxg,Keeper_Performance_Psxg_Plus_per,Keeper_Pkatt,Keeper_Pka,Keeper_Pksv,Keeper_Pkm,Keeper_Launched_Cmp,Keeper_Launched_Att,Keeper_Launched_Cmp_Pct,Keeper_Passes_Att,Keeper_Passes_Thr,Keeper_Passes_Launch_Pct,Keeper_Passes_Avglen,Keeper_Att,Keeper_Launch_Pct,Keeper_Avglen,Keeper_Crosses_Opp,Keeper_Crosses_Stp,Keeper_Crosses_Stp_Pct,Keeper_Sweeper_No_Opa,Keeper_Sweeper_Avgdist,Passing_Total_Cmp,Passing_Total_Att,Passing_Total_Cmp_Pct,Passing_Total_Totdist,Passing_Total_Prgdist,Passing_Short_Cmp,Passing_Short_Att,Passing_Short_Cmp_Pct,Passing_Medium_Cmp,Passing_Medium_Att,Passing_Medium_Cmp_Pct,Passing_Long_Cmp,Passing_Long_Att,Passing_Long_Cmp_Pct,Passing_Ast,Passing_Xag,Passing_Xa,Passing_Kp,Passing_One_Third,Passing_Ppa,Passing_Crspa,Passing_Prgp,Passing_Types_Live,Passing_Types_Dead,Passing_Types_Fk,Passing_Types_Tb,Passing_Types_Sw,Passing_Types_Crs,Passing_Types_Ti,Passing_Types_Ck,Passing_Types_In,Passing_Types_Out,Passing_Types_Str,Passing_Types_Outcomes_Off,Passing_Types_Outcomes_Blocks,Gca_Sca,Gca_Passlive,Gca_Passdead,Gca_To,Gca_Sh,Gca_Fld,Gca_Def,Gca_Gca,Defense_Tackles_Tkl,Defense_Tackles_Tklw,Defense_Tackles_Def_3Rd,Defense_Tackles_Mid_3Rd,Defense_Tackles_Att_3Rd,Defense_Challenges_Tkl,Defense_Challenges_Att,Defense_Challenges_Tkl_Pct,Defense_Challenges_Lost,Defense_Blocks,Defense_Blocks_Sh,Defense_Blocks_Pass,Defense_Int,Defense_Tkl_Plus_Int,Defense_Clr,Defense_Err,Possession_Touches,Possession_Touches_Def_Pen,Possession_Touches_Def_3Rd,Possession_Touches_Mid_3Rd,Possession_Touches_Att_3Rd,Possession_Touches_Att_Pen,Possession_Touches_Live,Possession_Take_Ons_Att,Possession_Take_Ons_Succ,Possession_Take_Ons_Succ_Pct,Possession_Take_Ons_Tkld,Possession_Take_Ons_Tkld_Pct,Possession_Carries,Possession_Carries_Totdist,Possession_Carries_Prgdist,Possession_Carries_Prgc,Possession_Carries_One_Third,Possession_Carries_Cpa,Possession_Carries_Mis,Possession_Carries_Dis,Possession_Receiving_Rec,Possession_Receiving_Prgr,Misc_Performance_Crdy,Misc_Performance_Crdr,Misc_Performance_2Crdy,Misc_Performance_Fls,Misc_Performance_Fld,Misc_Performance_Off,Misc_Performance_Pkwon,Misc_Performance_Pkcon,Misc_Performance_Og,Misc_Performance_Recov,Misc_Won,Misc_Lost,Misc_Won_Pct,Date
Arsenal,16:30,Premier League,Matchweek 10,Sun,Home,W,3.0,2.0,0,0,Liverpool,2.7,1.1,43.0,60059.0,Martin Ødegaard,4-3-3,Michael Oliver,3.0,10.0,6.0,60.0,0.2,0.33,14.3,0.0,1.0,1.0,2.3,0.24,0.3,-0.3,3.0,2.0,1.0,33.3,0.0,0.9,-1.1,0.0,0.0,0.0,0.0,5.0,18.0,27.8,22.0,5.0,63.6,47.1,4.0,100.0,68.0,9.0,0.0,0.0,3.0,22.4,316.0,417.0,75.8,5949.0,2040.0,129.0,152.0,84.9,144.0,168.0,85.7,37.0,76.0,48.7,2.0,1.6,1.6,4.0,37.0,11.0,0.0,42.0,373.0,41.0,16.0,3.0,4.0,9.0,14.0,4.0,3.0,0.0,0.0,3.0,5.0,19.0,12.0,0.0,2.0,3.0,1.0,1.0,6.0,16.0,10.0,9.0,5.0,2.0,5.0,9.0,55.6,4.0,11.0,3.0,8.0,6.0,22,31.0,1.0,542.0,52.0,162.0,227.0,159.0,40.0,541.0,16.0,8.0,50.0,7.0,43.8,277.0,1431.0,766.0,17.0,11.0,7.0,16.0,8.0,313.0,41.0,1.0,0.0,0.0,11.0,9.0,3.0,1.0,0.0,0.0,43.0,13.0,10.0,56.5,2022-10-09
Arsenal,18:45,Europa League,Group stage,Thu,Away,W,1.0,0.0,0,0,no Bodø/Glimt,0.7,0.5,55.0,7922.0,Martin Ødegaard,4-3-3,Irfan Peljto,1.0,7.0,1.0,14.3,0.14,1.0,17.2,0.0,0.0,0.0,0.7,0.1,0.3,0.3,1.0,0.0,1.0,100.0,1.0,0.7,0.7,0.0,0.0,0.0,0.0,10.0,19.0,52.6,34.0,6.0,47.1,35.7,5.0,60.0,46.4,10.0,0.0,0.0,9.0,22.3,576.0,660.0,87.3,10972.0,3554.0,229.0,251.0,91.2,271.0,286.0,94.8,68.0,101.0,67.3,0.0,0.5,0.5,6.0,48.0,10.0,0.0,53.0,621.0,37.0,9.0,7.0,6.0,12.0,16.0,5.0,3.0,0.0,0.0,2.0,10.0,13.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,4.0,5.0,4.0,2.0,7.0,10.0,70.0,3.0,6.0,0.0,6.0,6.0,17,15.0,0.0,739.0,65.0,226.0,361.0,157.0,21.0,739.0,16.0,7.0,43.8,7.0,43.8,502.0,2841.0,1302.0,22.0,22.0,7.0,13.0,7.0,572.0,53.0,1.0,0.0,0.0,7.0,7.0,2.0,0.0,0.0,0.0,54.0,8.0,13.0,38.1,2022-10-13
Arsenal,14:00,Premier League,Matchweek 11,Sun,Away,W,1.0,0.0,0,0,Leeds United,0.5,1.8,53.0,36700.0,Martin Ødegaard,4-3-3,Chris Kavanagh,1.0,9.0,4.0,44.4,0.11,0.25,16.6,1.0,0.0,0.0,0.5,0.06,0.5,0.5,4.0,0.0,4.0,100.0,1.0,1.3,1.3,1.0,0.0,0.0,1.0,3.0,17.0,17.6,36.0,5.0,33.3,36.0,8.0,62.5,50.4,14.0,1.0,7.1,0.0,8.4,437.0,534.0,81.8,8070.0,2760.0,160.0,178.0,89.9,225.0,253.0,88.9,43.0,79.0,54.4,1.0,0.5,0.6,7.0,21.0,2.0,0.0,42.0,488.0,46.0,13.0,0.0,2.0,8.0,21.0,3.0,3.0,0.0,0.0,0.0,9.0,15.0,12.0,2.0,0.0,0.0,1.0,0.0,2.0,17.0,10.0,12.0,4.0,1.0,9.0,14.0,64.3,5.0,16.0,7.0,9.0,12.0,29,18.0,1.0,662.0,77.0,248.0,318.0,100.0,14.0,662.0,24.0,9.0,37.5,14.0,58.3,365.0,1857.0,946.0,16.0,11.0,4.0,16.0,11.0,434.0,41.0,2.0,0.0,0.0,11.0,10.0,0.0,0.0,1.0,0.0,57.0,10.0,13.0,43.5,2022-10-16
Arsenal,18:00,Europa League,Group stage,Thu,Home,W,1.0,0.0,0,0,nl PSV Eindhoven,2.7,0.3,62.0,52200.0,Granit Xhaka,4-3-3,Alejandro Hernández,1.0,25.0,8.0,32.0,0.04,0.13,16.2,2.0,0.0,0.0,2.7,0.11,-1.7,-1.7,1.0,0.0,1.0,100.0,1.0,0.1,0.1,0.0,0.0,0.0,0.0,3.0,7.0,42.9,22.0,4.0,22.7,28.0,4.0,50.0,41.8,1.0,0.0,0.0,1.0,24.0,562.0,643.0,87.4,10473.0,3253.0,214.0,233.0,91.8,283.0,306.0,92.5,57.0,79.0,72.2,1.0,2.2,1.9,18.0,64.0,14.0,1.0,57.0,601.0,40.0,9.0,1.0,2.0,22.0,19.0,7.0,4.0,2.0,0.0,2.0,7.0,45.0,28.0,5.0,4.0,6.0,2.0,0.0,2.0,12.0,8.0,2.0,7.0,3.0,4.0,6.0,66.7,2.0,6.0,1.0,5.0,3.0,15,5.0,0.0,743.0,28.0,133.0,370.0,247.0,41.0,743.0,19.0,8.0,42.1,10.0,52.6,495.0,2556.0,1320.0,32.0,17.0,10.0,13.0,13.0,556.0,56.0,3.0,0.0,0.0,11.0,8.0,2.0,0.0,0.0,0.0,43.0,18.0,11.0,62.1,2022-10-20
Arsenal,14:00,Premier League,Matchweek 13,Sun,Away,D,1.0,1.0,0,0,Southampton,1.0,0.7,59.0,31145.0,Martin Ødegaard,4-3-3,Robert Jones,1.0,12.0,3.0,25.0,0.08,0.33,17.2,0.0,0.0,0.0,1.0,0.08,0.0,0.0,3.0,1.0,2.0,66.7,0.0,0.7,-0.3,0.0,0.0,0.0,0.0,0.0,9.0,0.0,27.0,5.0,33.3,35.6,2.0,0.0,17.5,14.0,0.0,0.0,2.0,25.5,494.0,582.0,84.9,9274.0,3063.0,183.0,210.0,87.1,266.0,289.0,92.0,43.0,67.0,64.2,1.0,0.8,0.7,10.0,62.0,8.0,2.0,61.0,535.0,44.0,15.0,2.0,2.0,12.0,21.0,4.0,2.0,1.0,0.0,3.0,9.0,23.0,18.0,2.0,1.0,1.0,0.0,1.0,2.0,16.0,9.0,6.0,8.0,2.0,4.0,7.0,57.1,3.0,8.0,4.0,4.0,7.0,23,28.0,0.0,689.0,52.0,165.0,370.0,158.0,23.0,689.0,12.0,3.0,25.0,8.0,66.7,428.0,2026.0,1101.0,15.0,5.0,7.0,15.0,13.0,491.0,61.0,1.0,0.0,0.0,8.0,10.0,3.0,0.0,0.0,0.0,56.0,11.0,11.0,50.0,2022-10-23
Arsenal,18:45,Europa League,Group stage,Thu,Away,L,0.0,2.0,0,0,nl PSV Eindhoven,1.4,0.8,68.0,35000.0,Martin Ødegaard,4-3-3,Marco Di Bello,0.0,15.0,3.0,20.0,0.0,0.0,17.3,0.0,0.0,0.0,1.4,0.1,-1.4,-1.4,5.0,2.0,3.0,60.0,0.0,1.5,-0.5,0.0,0.0,0.0,0.0,5.0,15.0,33.3,33.0,7.0,39.4,35.0,3.0,66.7,55.0,6.0,1.0,16.7,1.0,11.7,540.0,641.0,84.2,9865.0,3030.0,229.0,252.0,90.9,261.0,289.0,90.3,44.0,83.0,53.0,0.0,1.1,0.9,11.0,51.0,10.0,1.0,55.0,593.0,48.0,21.0,2.0,1.0,15.0,15.0,6.0,6.0,0.0,0.0,0.0,3.0,27.0,23.0,1.0,0.0,3.0,0.0,0.0,0.0,7.0,2.0,1.0,5.0,1.0,2.0,6.0,33.3,4.0,5.0,0.0,5.0,5.0,12,5.0,1.0,719.0,36.0,185.0,369.0,171.0,25.0,719.0,10.0,3.0,30.0,6.0,60.0,481.0,2821.0,1472.0,16.0,15.0,3.0,17.0,4.0,536.0,55.0,4.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,43.0,16.0,16.0,50.0,2022-10-27
Arsenal,14:00,Premier League,Matchweek 14,Sun,Home,W,5.0,0.0,0,0,Nott'ham Forest,2.3,0.4,69.0,60263.0,Martin Ødegaard,4-3-3,Simon Hooper,5.0,24.0,9.0,37.5,0.21,0.56,16.0,1.0,0.0,0.0,2.3,0.1,2.7,2.7,2.0,0.0,2.0,100.0,1.0,0.1,0.1,0.0,0.0,0.0,0.0,1.0,2.0,50.0,18.0,7.0,5.6,19.2,4.0,25.0,32.5,11.0,1.0,9.1,0.0,9.0,580.0,667.0,87.0,8693.0,2927.0,325.0,346.0,93.9,209.0,232.0,90.1,30.0,54.0,55.6,4.0,2.1,2.0,21.0,41.0,18.0,3.0,58.0,625.0,41.0,9.0,3.0,2.0,23.0,18.0,9.0,4.0,3.0,0.0,1.0,10.0,43.0,34.0,3.0,0.0,4.0,2.0,0.0,9.0,14.0,9.0,5.0,7.0,2.0,8.0,12.0,66.7,4.0,7.0,1.0,6.0,7.0,21,11.0,3.0,763.0,44.0,147.0,341.0,279.0,56.0,763.0,7.0,1.0,14.3,6.0,85.7,427.0,2592.0,1578.0,38.0,21.0,12.0,13.0,19.0,574.0,55.0,0.0,0.0,0.0,9.0,7.0,1.0,0.0,0.0,0.0,51.0,10.0,13.0,43.5,2022-10-30
Arsenal,20:00,Europa League,Group stage,Thu,Home,W,1.0,0.0,0,0,ch Zürich,1.6,0.4,55.0,48500.0,Gabriel Jesus,4-3-3,Erik Lambrechts,1.0,17.0,4.0,23.5,0.06,0.25,15.9,0.0,0.0,0.0,1.6,0.09,-0.6,-0.6,2.0,0.0,2.0,100.0,1.0,0.3,0.3,0.0,0.0,0.0,0.0,7.0,17.0,41.2,27.0,2.0,48.1,41.2,5.0,80.0,60.4,8.0,0.0,0.0,3.0,21.4,314.0,417.0,75.3,6087.0,2372.0,117.0,144.0,81.3,136.0,151.0,90.1,47.0,93.0,50.5,0.0,1.3,1.3,12.0,22.0,9.0,2.0,32.0,362.0,52.0,12.0,0.0,6.0,21.0,24.0,8.0,7.0,0.0,0.0,3.0,4.0,26.0,15.0,3.0,1.0,4.0,2.0,1.0,1.0,17.0,7.0,6.0,7.0,4.0,11.0,15.0,73.3,4.0,11.0,1.0,10.0,6.0,23,18.0,1.0,546.0,51.0,163.0,213.0,174.0,37.0,546.0,18.0,8.0,44.4,8.0,44.4,299.0,1763.0,806.0,15.0,15.0,5.0,18.0,10.0,310.0,32.0,1.0,0.0,0.0,11.0,9.0,3.0,0.0,0.0,0.0,54.0,18.0,10.0,64.3,2022-11-03
Arsenal,12:00,Premier League,Matchweek 15,Sun,Away,W,1.0,0.0,0,0,Chelsea,2.1,0.3,55.0,40142.0,Martin Ødegaard,4-3-3,Michael Oliver,1.0,14.0,2.0,14.3,0.07,0.5,14.5,0.0,0.0,0.0,2.1,0.16,-1.1,-1.1,1.0,0.0,1.0,100.0,1.0,0.1,0.1,0.0,0.0,0.0,0.0,2.0,9.0,22.2,28.0,4.0,28.6,32.3,2.0,50.0,42.5,10.0,0.0,0.0,2.0,24.5,388.0,494.0,78.5,6858.0,2772.0,177.0,200.0,88.5,164.0,200.0,82.0,40.0,70.0,57.1,1.0,1.7,0.8,9.0,38.0,7.0,1.0,48.0,444.0,50.0,22.0,0.0,3.0,22.0,16.0,6.0,5.0,0.0,0.0,0.0,10.0,26.0,14.0,3.0,5.0,2.0,1.0,1.0,2.0,17.0,10.0,5.0,6.0,6.0,7.0,12.0,58.3,5.0,10.0,3.0,7.0,9.0,26,23.0,1.0,619.0,65.0,204.0,238.0,183.0,27.0,619.0,22.0,11.0,50.0,7.0,31.8,308.0,1958.0,1023.0,25.0,9.0,9.0,20.0,17.0,379.0,46.0,2.0,0.0,0.0,13.0,18.0,0.0,0.0,0.0,0.0,69.0,13.0,17.0,43.3,2022-11-06
Arsenal,19:45,EFL Cup,Third round,Wed,Home,L,1.0,3.0,0,0,Brighton,0.0,0.0,57.0,59233.0,Rob Holding,4-2-3-1,Jarred Gillett,1.0,23.0,4.0,17.4,0.04,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,33.3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-11-09
Arsenal,19:45,Premier League,Matchweek 16,Sat,Away,W,2.0,0.0,0,0,Wolves,2.1,0.7,62.0,34624.0,Martin Ødegaard,4-3-3,Stuart Attwell,2.0,14.0,3.0,21.4,0.14,0.67,13.7,0.0,0.0,0.0,2.1,0.15,-0.1,-0.1,2.0,0.0,2.0,100.0,1.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,6.0,0.0,22.0,7.0,13.6,24.7,5.0,60.0,52.4,11.0,1.0,9.1,1.0,12.3,537.0,622.0,86.3,9598.0,2861.0,228.0,240.0,95.0,242.0,275.0,88.0,53.0,83.0,63.9,1.0,1.5,1.4,9.0,66.0,11.0,2.0,49.0,590.0,31.0,8.0,2.0,2.0,23.0,12.0,4.0,4.0,0.0,0.0,1.0,3.0,25.0,21.0,1.0,1.0,2.0,0.0,0.0,3.0,10.0,5.0,4.0,4.0,2.0,5.0,14.0,35.7,9.0,8.0,3.0,5.0,7.0,17,10.0,2.0,717.0,48.0,128.0,408.0,187.0,23.0,717.0,22.0,9.0,40.9,11.0,50.0,486.0,2800.0,1482.0,20.0,16.0,5.0,16.0,6.0,533.0,49.0,2.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,47.0,9.0,20.0,31.0,2022-11-12
Arsenal,20:00,Premier League,Matchweek 17,Mon,Home,W,3.0,1.0,0,0,West Ham,2.1,1.0,66.0,60125.0,Martin Ødegaard,4-3-3,Michael Oliver,3.0,16.0,5.0,31.3,0.19,0.6,18.2,1.0,0.0,0.0,2.1,0.14,0.9,0.9,4.0,1.0,3.0,100.0,0.0,1.3,0.3,1.0,1.0,0.0,0.0,2.0,6.0,33.3,20.0,4.0,25.0,27.5,2.0,50.0,47.5,10.0,0.0,0.0,2.0,19.2,606.0,699.0,86.7,9965.0,3046.0,288.0,310.0,92.9,253.0,280.0,90.4,44.0,72.0,61.1,3.0,2.0,1.3,14.0,46.0,19.0,1.0,78.0,656.0,40.0,16.0,4.0,3.0,25.0,10.0,7.0,6.0,0.0,0.0,3.0,6.0,28.0,19.0,3.0,1.0,2.0,2.0,1.0,5.0,15.0,10.0,3.0,6.0,6.0,7.0,7.0,100.0,0.0,7.0,0.0,7.0,4.0,19,14.0,0.0,795.0,43.0,171.0,380.0,249.0,35.0,795.0,19.0,6.0,31.6,7.0,36.8,523.0,2901.0,1588.0,23.0,18.0,4.0,12.0,7.0,605.0,78.0,0.0,0.0,0.0,13.0,17.0,3.0,0.0,1.0,0.0,61.0,15.0,15.0,50.0,2022-12-26
Arsenal,17:30,Premier League,Matchweek 18,Sat,Away,W,4.0,2.0,0,0,Brighton,2.9,1.2,32.0,31647.0,Martin Ødegaard,4-3-3,Anthony Taylor,4.0,14.0,7.0,50.0,0.29,0.57,11.2,0.0,0.0,0.0,2.9,0.22,1.1,1.1,5.0,2.0,3.0,60.0,0.0,2.2,0.2,0.0,0.0,0.0,0.0,4.0,25.0,16.0,31.0,3.0,61.3,46.7,6.0,100.0,67.0,17.0,2.0,11.8,0.0,2.8,225.0,310.0,72.6,3770.0,1572.0,119.0,138.0,86.2,74.0,90.0,82.2,23.0,59.0,39.0,1.0,1.2,1.0,8.0,17.0,7.0,0.0,29.0,270.0,40.0,12.0,3.0,1.0,6.0,13.0,4.0,3.0,0.0,0.0,0.0,11.0,22.0,14.0,2.0,0.0,3.0,1.0,2.0,6.0,19.0,9.0,7.0,10.0,2.0,3.0,3.0,100.0,0.0,5.0,2.0,3.0,9.0,28,24.0,1.0,416.0,62.0,136.0,180.0,106.0,28.0,416.0,10.0,5.0,50.0,5.0,50.0,223.0,1128.0,572.0,16.0,8.0,9.0,14.0,3.0,223.0,29.0,3.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,44.0,8.0,12.0,40.0,2022-12-31
Arsenal,19:45,Premier League,Matchweek 19,Tue,Home,D,0.0,0.0,0,0,Newcastle Utd,1.1,1.0,66.0,60319.0,Martin Ødegaard,4-3-3,Andy Madley,0.0,17.0,4.0,23.5,0.0,0.0,17.0,0.0,0.0,0.0,1.1,0.07,-1.1,-1.1,1.0,0.0,1.0,100.0,1.0,0.3,0.3,0.0,0.0,0.0,0.0,3.0,7.0,42.9,19.0,6.0,31.6,28.5,5.0,20.0,33.0,12.0,0.0,0.0,2.0,28.5,480.0,572.0,83.9,8377.0,2699.0,212.0,239.0,88.7,223.0,246.0,90.7,38.0,58.0,65.5,0.0,1.0,1.0,14.0,53.0,10.0,1.0,56.0,526.0,45.0,20.0,2.0,2.0,16.0,13.0,5.0,5.0,0.0,0.0,1.0,14.0,33.0,25.0,3.0,0.0,2.0,3.0,0.0,0.0,13.0,8.0,6.0,6.0,1.0,6.0,12.0,50.0,6.0,9.0,2.0,7.0,3.0,16,22.0,0.0,675.0,44.0,155.0,325.0,201.0,38.0,675.0,16.0,2.0,12.5,10.0,62.5,378.0,2158.0,1126.0,21.0,11.0,9.0,10.0,13.0,472.0,54.0,4.0,0.0,0.0,10.0,16.0,1.0,0.0,0.0,0.0,48.0,12.0,16.0,42.9,2023-01-03
Arsenal,20:00,FA Cup,Third round proper,Mon,Away,W,3.0,0.0,0,0,Oxford United,0.0,0.0,64.0,11538.0,Rob Holding,4-3-3,David Coote,3.0,11.0,4.0,36.4,0.27,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-01-09
Arsenal,16:30,Premier League,Matchweek 20,Sun,Away,W,2.0,0.0,0,0,Tottenham,1.8,1.6,49.0,61870.0,Martin Ødegaard,4-3-3,Craig Pawson,1.0,14.0,5.0,35.7,0.07,0.2,17.9,2.0,0.0,0.0,1.8,0.13,-0.8,-0.8,7.0,0.0,7.0,100.0,1.0,2.5,2.5,0.0,0.0,0.0,0.0,3.0,16.0,18.8,23.0,6.0,60.9,45.1,2.0,100.0,73.5,14.0,2.0,14.3,0.0,9.0,408.0,494.0,82.6,6959.0,2278.0,194.0,213.0,91.1,177.0,205.0,86.3,31.0,60.0,51.7,1.0,1.6,1.7,10.0,49.0,6.0,1.0,48.0,451.0,41.0,15.0,4.0,1.0,11.0,19.0,3.0,3.0,0.0,0.0,2.0,6.0,26.0,17.0,3.0,1.0,1.0,4.0,0.0,2.0,13.0,8.0,6.0,4.0,3.0,3.0,7.0,42.9,4.0,16.0,6.0,10.0,6.0,19,30.0,0.0,620.0,58.0,167.0,254.0,204.0,24.0,620.0,20.0,6.0,30.0,10.0,50.0,382.0,1969.0,955.0,27.0,16.0,8.0,14.0,7.0,401.0,46.0,2.0,0.0,0.0,15.0,16.0,2.0,0.0,0.0,0.0,49.0,13.0,21.0,38.2,2023-01-15
Arsenal,16:30,Premier League,Matchweek 21,Sun,Home,W,3.0,2.0,0,0,Manchester Utd,3.1,0.4,57.0,60325.0,Martin Ødegaard,4-3-3,Anthony Taylor,3.0,25.0,5.0,20.0,0.12,0.6,14.2,0.0,0.0,0.0,3.1,0.13,-0.1,-0.1,4.0,2.0,2.0,50.0,0.0,0.6,-1.4,0.0,0.0,0.0,0.0,3.0,11.0,27.3,26.0,1.0,42.3,34.5,0.0,0.0,0.0,8.0,1.0,12.5,3.0,21.8,437.0,555.0,78.7,6925.0,2250.0,224.0,255.0,87.8,170.0,203.0,83.7,28.0,57.0,49.1,2.0,2.1,1.8,17.0,34.0,10.0,1.0,49.0,513.0,41.0,13.0,2.0,3.0,22.0,11.0,12.0,8.0,0.0,1.0,1.0,12.0,40.0,28.0,2.0,2.0,5.0,1.0,2.0,5.0,21.0,14.0,9.0,8.0,4.0,10.0,17.0,58.8,7.0,11.0,2.0,9.0,9.0,30,10.0,1.0,677.0,51.0,183.0,265.0,236.0,59.0,677.0,21.0,11.0,52.4,8.0,38.1,345.0,2530.0,1298.0,37.0,21.0,18.0,14.0,13.0,434.0,49.0,1.0,0.0,0.0,8.0,9.0,1.0,0.0,0.0,0.0,64.0,11.0,16.0,40.7,2023-01-22
Arsenal,20:00,FA Cup,Fourth round proper,Fri,Away,L,0.0,1.0,0,0,Manchester City,0.0,0.0,46.0,51589.0,Granit Xhaka,4-3-3,Paul Tierney,0.0,5.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-01-27
Arsenal,12:30,Premier League,Matchweek 22,Sat,Away,L,0.0,1.0,0,0,Everton,0.9,1.7,70.0,39314.0,Martin Ødegaard,4-3-3,David Coote,0.0,15.0,2.0,13.3,0.0,0.0,17.6,0.0,0.0,0.0,0.9,0.06,-0.9,-0.9,4.0,1.0,3.0,75.0,0.0,1.1,0.1,0.0,0.0,0.0,0.0,2.0,10.0,20.0,27.0,9.0,29.6,27.6,5.0,40.0,37.4,18.0,2.0,11.1,0.0,11.4,584.0,687.0,85.0,9507.0,2846.0,288.0,317.0,90.9,216.0,247.0,87.4,51.0,79.0,64.6,0.0,0.8,0.6,13.0,49.0,13.0,1.0,73.0,634.0,53.0,16.0,1.0,6.0,16.0,23.0,5.0,3.0,0.0,0.0,0.0,12.0,28.0,20.0,4.0,1.0,2.0,1.0,0.0,0.0,14.0,11.0,4.0,6.0,4.0,9.0,16.0,56.3,7.0,6.0,3.0,3.0,2.0,16,18.0,1.0,785.0,62.0,204.0,377.0,210.0,37.0,785.0,25.0,12.0,48.0,9.0,36.0,457.0,2875.0,1537.0,26.0,22.0,9.0,18.0,9.0,574.0,73.0,1.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,53.0,12.0,17.0,41.4,2023-02-04
